FID,id,The_geom,tipo,distrito,regional,territóri,codpmf,codsge,inep,título,nome,endereço,bairro,cep,telefone,voips,email,textstring,text_size,text_angle,fonte,ano_ref,epsg_codif
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67cd,66,POINT (-38.514579236375035 -3.8784477512373483),CEI,6,9,33,8326,832,23078162,CENTRO DE EDUCAÇÃO INFANTIL,PROFESSORA LUIZA DE TEODORO VIEIRA,"AV. DAS PALMEIRAS IMPERIAIS, S/N",PEDRAS,60878-067,NADA CONSTA,NADA CONSTA,NADA CONSTA,8326,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67ce,67,POINT (-38.514833468057056 -3.878190703419769),CEI,6,9,33,8325,831,23078162,CENTRO DE EDUCAÇÃO INFANTIL,PROFESSOR JOSÉ TEODORO SOARES,"AV. DAS PALMEIRAS IMPERIAIS, S/N",PEDRAS,60878-067,NADA CONSTA,NADA CONSTA,NADA CONSTA,8325,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67cf,68,POINT (-38.520695716643814 -3.8496791622222957),CEI,6,9,32,8318,824,23071796,CENTRO DE EDUCAÇÃO INFANTIL,JOSÉ DE RIBAMAR MORAES,"RUA CATOLÉ, S/N (CONJUNTO SÍTIO SÃO JOÃO)",JANGURUSSU,60870-410,NADA CONSTA,NADA CONSTA,NADA CONSTA,8318,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67d0,69,POINT (-38.51236537492862 -3.8537884991697076),CRP,6,9,32,8293,801,23073535,CRECHE PARCEIRA,CUIDANDO E ENSINANDO,"RUA JOSÉ DOS REIS CARVALHO, 64 (RES. ALDEMIR MARTINS)",JANGURUSSU,60877-486,NADA CONSTA,NADA CONSTA,NADA CONSTA,8293,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67d1,70,POINT (-38.51798152400153 -3.8237759346796802),CRP,6,9,31,8265,785,23324279,CRECHE PARCEIRA,NÚCLEO DE VIDA,"RUA 5, 350 (CONJUNTO JOÃO PAULO II)",BARROSO,60863-800,NADA CONSTA,NADA CONSTA,NADA CONSTA,8265,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67d2,71,POINT (-38.504850206661445 -3.862771953828214),CRP,6,9,33,8224,780,23244291,CRECHE PARCEIRA,CASA DO JOÃO,"RUA SÃO LEOPOLDO, 678",ANCURI,60874-170,NADA CONSTA,NADA CONSTA,NADA CONSTA,8224,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67d3,72,POINT (-38.511249622481415 -3.8467397108177996),CRP,6,9,32,8215,772,23324260,CRECHE PARCEIRA,SONHO DE CRIANÇA 2,"RUA IRMÃOS OLÍMPIO, 197",JANGURUSSU,60870-630,NADA CONSTA,NADA CONSTA,NADA CONSTA,8215,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67d4,73,POINT (-38.51459690404598 -3.8409225283186683),CRP,6,9,32,8176,750,23074078,CRECHE PARCEIRA,FAZENDO A DIFERENÇA,"RUA MUTAMBA, 175B",JANGURUSSU,60865-210,NADA CONSTA,NADA CONSTA,NADA CONSTA,8176,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67d5,74,POINT (-38.51909828501516 -3.8229046638253865),CRP,6,9,31,6910,556,23233800,CRECHE PARCEIRA,SÃO JUDAS TADEU,"RUA 03, 78 (CONJUNTO JOÃO PAULO II)",BARROSO,60863-840,NADA CONSTA,NADA CONSTA,NADA CONSTA,6910,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67d6,75,POINT (-38.50747443891711 -3.8855390327873405),CRP,6,9,33,8127,662,23078162,CRECHE PARCEIRA,SANTA LUZIA,"RUA LUÍS BENTO, 290",PEDRAS,60874-620,NADA CONSTA,NADA CONSTA,NADA CONSTA,8127,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67d7,76,POINT (-38.51479325505254 -3.8423734140159245),CEI,6,9,32,8098,572,23074078,CENTRO DE EDUCAÇÃO INFANTIL,HUMBERTO TEIXEIRA,"RUA FRANCISCO COSTA, 162",JANGURUSSU,60865-220,NADA CONSTA,NADA CONSTA,NADA CONSTA,8098,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67d8,77,POINT (-38.45222752784012 -3.8199544386009845),EMTP,6,6,29,7183,205,23070188,ESCOLA MUNICIPAL,PROFESSORA FERNANDA MARIA DE ALENCAR COLARES,"AV. ARTUR DE CARVALHO, 1540",LAGOA REDONDA,60831-370,3488-3209,3459-5115 / 5556 / 7129,FERNANDAMAC@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7183,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67d9,78,POINT (-38.466158511763425 -3.8143839366416805),EMTP,6,6,29,7098,343,23078677,ESCOLA MUNICIPAL,MOREIRA DA ROCHA,"AV. ODILON GUIMARÃES, 3860",LAGOA REDONDA,60831-295,3488-3208,3459-5114 / 5226 / 7127,MOREIRAR@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7098,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67da,79,POINT (-38.466867243299625 -3.8293930213979346),EMTP,6,6,29,7340,268,23235128,ESCOLA MUNICIPAL,ISABEL FERREIRA,"RUA ISABEL FERREIRA, 1000",LAGOA REDONDA,60831-525,3488-3324,NADA CONSTA,ISABELF@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7340,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67db,80,POINT (-38.46395794199302 -3.826705754841655),EMTP,6,6,29,7042,304,23078006,ESCOLA MUNICIPAL,PROFESSORA TEREZINHA FERREIRA PARENTE,"RUA NELSON COELHO, 209",LAGOA REDONDA,60831-410,3488-3281,3459-5255 / 6884 /,TEREZINHAFP@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7042,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67dc,81,POINT (-38.47678340062713 -3.8160314535114495),CEI,6,6,29,6828,285,23078677,CENTRO DE EDUCAÇÃO INFANTIL,PROFESSORA MARIA EVAN DO CARMO,"RUA MATEUS ALMEIDA, 71",JOSÉ DE ALENCAR,60830-455,3488-3327,NADA CONSTA,PMARIAEC@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6828,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67dd,82,POINT (-38.47597359484552 -3.8176905100636818),EMTI,6,6,29,7321,253,23272708,ESCOLA MUNICIPAL DE TEMPO INTEGRAL,JOSÉ CARVALHO,"RUA CLODOALDO ARRUDA, 1300",JOSÉ DE ALENCAR,60830-295,3452-1810 / 1818,3459-5138 / 5487 / 7180,JOSEC@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7321,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67de,83,POINT (-38.472460675163454 -3.8215820670639835),EMTP,6,6,29,7218,219,23074582,ESCOLA MUNICIPAL,PARQUE SÃO MIGUEL,"RUA LOURDES VIDAL ALVES, 444",LAGOA REDONDA,60831-160,3488-3309,NADA CONSTA,SAOM@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7218,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67df,84,POINT (-38.477355085672166 -3.826119833651605),EMTP,6,6,29,7072,327,23235373,ESCOLA MUNICIPAL,JOÃO SARAIVA LEÃO,"AV. PROFESSOR JOSÉ ARTHUR DE CARVALHO, 50",GUAJERU,60831-370,3131-7707,3459-5141 / 5536 / 7182,JOAOSL@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7072,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67e0,85,POINT (-38.48627707414863 -3.8285974288761087),EMTP,6,6,28,7093,338,23078693,ESCOLA MUNICIPAL,JOSEFA BARROS DE ALENCAR,"RUA DOUTOR JOAQUIM BENTO, 590",MESSEJANA,60840-200,3488-3307,3459-5118 / 5519 / 7146,JOSEFABA@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7093,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67e1,86,POINT (-38.49192254605209 -3.8306146113828836),EMTP,6,6,28,7216,217,23065192,ESCOLA MUNICIPAL,ANGÉLICA GURGEL,"RUA DOUTOR PERGENTINO MAIA, 375",MESSEJANA,60840-045,3488-3304,3459-5237 / 5510 / 7187,ANGELICAG@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7216,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67e2,87,POINT (-38.485446498425446 -3.82553155242384),EMTP,6,6,28,7222,221,23323469,ESCOLA MUNICIPAL,PROFESSORA RAIMUNDA FÉLIX DE ALCÂNTARA,"AV. MEM DE SÁ, 384",MESSEJANA,60841-130,3452-6185,3459-5116 / 5134 / 7131,PRAIMUNDAFA@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7222,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67e3,88,POINT (-38.489279747443206 -3.82090674150113),EMTP,6,6,28,7150,362,23263075,ESCOLA MUNICIPAL,PROFESSOR CLODOMIR TEÓFILO GIRÃO,"TRAV. RÚTILO, 108",MESSEJANA,60841-645,3452-6779 / 3472-4119,3459-5257 / 6901,CLODOMIRTG@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7150,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67e4,89,POINT (-38.47612188138925 -3.8474033575004265),EMTP,6,6,30,7060,317,23546018,ESCOLA MUNICIPAL,JOÃO NOGUEIRA JUCÁ,"RUA B, 10 (LOTEAMENTO ESPLANADA MESSEJANA)",COAÇU,60872-110,3105-1603,NADA CONSTA,JOAONJ@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7060,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67e5,90,POINT (-38.494011132212464 -3.8673309278868144),EMTI,6,6,30,7041,303,23070846,ESCOLA MUNICIPAL DE TEMPO INTEGRAL,GUIOMAR DA SILVA ALMEIDA,"RUA PEROLINA DE MORAIS, 449",PAUPINA,60873-810,3433-5281,3459-5133 / 5511 / 7164,GUIOMARSA@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7041,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67e6,91,POINT (-38.492768057069206 -3.8587028129692387),EMTP,6,6,30,6877,189,23065206,ESCOLA MUNICIPAL,PROFESSOR ANÍSIO TEIXEIRA,"RUA SIMÃO SANTOS, S/N",PAUPINA,60875-020,3433-5295,3459-5259,ANISIOT@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6877,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67e7,92,POINT (-38.48659097167894 -3.8418564135133395),EMTP,6,6,30,6969,163,23070137,ESCOLA MUNICIPAL,CÔNEGO FRANCISCO PEREIRA DA SILVA,"RUA LUIZ FRANCISCO XAVIER, 256",PAUPINA,60872-508,NADA CONSTA,3459-5269 / 5486 / 6858,CONEGOFPS@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6969,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67e8,93,POINT (-38.49051225758719 -3.838618025301059),EMTP,6,6,30,7155,366,23250429,ESCOLA MUNICIPAL,JOSÉ BARROS DE ALENCAR,"RUA GARDÊNIA, S/N (PARQUE MAMOEIRO)",PAUPINA,60872-675,3488-3315,3459-5131,JOSEBA@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7155,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67e9,94,POINT (-38.508963532330476 -3.888948545735359),EMTP,6,9,33,7070,325,23078162,ESCOLA MUNICIPAL,TRISTÃO DE ALENCAR,"RUA JOSÉ NOGUEIRA, 69",PEDRAS,60874-670,3433-5290,3459-5132 / 7163,TRISTAOA@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7070,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67ea,95,POINT (-38.53026160844166 -3.879806828784893),EMTP,6,9,33,7062,319,23069953,ESCOLA MUNICIPAL,FRANCISCA ORIÁ SERPA,"RUA JORGE FIGUEIREDO, 3652",PEDRAS,60874-765,3433-5288,NADA CONSTA,FRANCISCAOS@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7062,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67eb,96,POINT (-38.49500023216068 -3.845496546213867),EMTP,6,9,33,7154,365,23067829,ESCOLA MUNICIPAL,DEMÓCRITO ROCHA,"RUA PADRE PEDRO DE ALENCAR, 2012",PARQUE SANTA MARIA,60873-082,3488-3207,3459-5256 / 6900,DEMOCRITOR@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7154,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67ec,97,POINT (-38.505795782658744 -3.861597938806727),EMTP,6,9,33,7859,159,23244291,ESCOLA MUNICIPAL,MANOELITO GUIMARÃES DOMINGUES,"RUA ERIBERTO ONOFRE, S/N",ANCURI,60874-100,NADA CONSTA,NADA CONSTA,MANOELITO.GUIMARAES@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7859,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67ed,98,POINT (-38.500771991733394 -3.8534277379216797),EMTP,6,9,33,6938,142,23065834,ESCOLA MUNICIPAL,BÁRBARA DE ALENCAR,"RUA CAPITÃO PORFÍRIO, 544",PARQUE SANTA MARIA,60873-135,3433-5280,3459-5104 / 5494 / 7111,BARBARAA@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6938,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67ee,99,POINT (-38.50194979827519 -3.851325721009557),EMTP,6,9,33,7333,262,23186771,ESCOLA MUNICIPAL,JOSÉ MOREIRA LEITÃO,"RUA HONORINO MAIA, 467",PARQUE SANTA MARIA,60873-000,3433-5282,3459-5106 / 5501 / 7115,JOSEML@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7333,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67ef,100,POINT (-38.52477314564733 -3.8510012633208413),EMTP,6,9,32,7063,320,23073667,ESCOLA MUNICIPAL,MARIA HELENILCE CAVALCANTE LEITE MARTINS,"RUA MAÍZA, S/N",CONJUNTO PALMEIRAS,60870-250,3452-3877 / 3488-3294,3459-5127 / 5551 / 7154,MARIAHCLM@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7063,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67f0,101,POINT (-38.52763378795475 -3.848450972317139),EMTP,6,9,32,6865,177,23071796,ESCOLA MUNICIPAL,JOÃO GERMANO DA PONTE NETO,"RUA MAÍZA, 549",CONJUNTO PALMEIRAS,60870-250,3269-0301,3459-5398 / 5548 / 6977,JOAOGPN@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6865,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67f1,102,POINT (-38.52357244459198 -3.846029647592108),CEI,6,9,32,7068,497,23256460,CENTRO DE EDUCAÇÃO INFANTIL,PROFESSORA MARIA DO SOCORRO FERREIRA VIRINO,"AV. VALPARAISO, 339",CONJUNTO PALMEIRAS,60870-440,3269-2869 / 3452-4796,NADA CONSTA,IRMASTELLA@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7068,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67f2,103,POINT (-38.523124247510566 -3.8462812044162025),EMTP,6,9,32,7364,271,23250623,ESCOLA MUNICIPAL,CÉSAR CALS DE OLIVEIRA NETO,"RUA OLÍMPIO RIBEIRO, 20",CONJUNTO PALMEIRAS,60870-340,3250-8708 / 3488-3303,3459-5129 / 5570 / 7158,CESARCON@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7364,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67f3,104,POINT (-38.523053413973834 -3.8457373282783323),EMTP,6,9,32,6855,299,23256460,ESCOLA MUNICIPAL,PROFESSORA MARIA DO SOCORRO FERREIRA VIRINO,"RUA MODESTA, 44",CONJUNTO PALMEIRAS,60870-140,3105-1601,3459-5258 / 6902,PROFESSORAMSFV@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6855,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67f4,105,POINT (-38.52336285708265 -3.8453646643188817),EMTP,6,9,32,6967,157,23074078,ESCOLA MUNICIPAL,MARIETA CALS,"AV. VALPARAISO, 160",CONJUNTO PALMEIRAS,60870-440,3488-3295,3459-5201,MARIETAC@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6967,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67f5,106,POINT (-38.527568275939856 -3.8393438658051013),EMTP,6,9,32,6834,287,23256605,ESCOLA MUNICIPAL,PROFESSORA BERNADETE ORIÁ DE OLIVEIRA,"RUA DOUTOR CODES SANDOVAL, 796",CONJUNTO PALMEIRAS,60870-090,3452-2450,3459-5112 / 7123 /,BERNADETEOO@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6834,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67f6,107,POINT (-38.50685237277811 -3.844661926181656),EMTP,6,9,32,7380,193,23324260,ESCOLA MUNICIPAL,JORNALISTA JOSÉ BLANCHARD GIRÃO DA SILVA,"TRAV. MISSIONÁRIO OLIVEIRA, 301",JANGURUSSU,60870-603,3433-7420,3459-5119 / 5518 / 7138,JJOSEBGS@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7380,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67f7,108,POINT (-38.5047751032698 -3.8459102758890173),EMTP,6,9,32,7069,324,23072229,ESCOLA MUNICIPAL,VEREADOR JOSÉ BARROS DE ALENCAR,"RUA D, 48 (CONJUNTO SANTO DIAS)",JANGURUSSU,60870-565,3433-5284,3459-7162 / 7170,VERJBA@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7069,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67f8,109,POINT (-38.51178379682479 -3.8523911643989104),EMTP,6,9,32,6968,158,23073535,ESCOLA MUNICIPAL,MARIA DE JESUS ORIÁ ALENCAR,"RUA 43, S/N (CONJUNTO SÃO JOÃO)",JANGURUSSU,60876-660,3433-5283,3459-5107 / 5452 / 5488,MARIAJOA@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6968,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67f9,110,POINT (-38.520215948561344 -3.848334449592562),EMTI,6,9,32,7059,316,23065346,ESCOLA MUNICIPAL DE TEMPO INTEGRAL,PROFESSOR ANTÔNIO GIRÃO BARROSO,"RUA 37, S/N (CONJUNTO SÍTIO SÃO JOÃO)",JANGURUSSU,60876-601,3488-3296,3459-5140 / 5451 / 7160,ANTONIOGB@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7059,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67fa,111,POINT (-38.52313126917141 -3.8390188139913257),EMTP,6,9,32,7054,312,23074124,ESCOLA MUNICIPAL,MARTHA DOS MARTINS COELHO GUILHERME,"RUA 313, 243 (CONJUNTO SÃO CRISTÓVÃO)",JANGURUSSU,60866-370,3105-1611 / 3488-3299,NADA CONSTA,MARTHAMCG@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7054,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67fb,112,POINT (-38.518745858364696 -3.831466781289574),EMTP,6,9,32,6972,165,23070013,ESCOLA MUNICIPAL,PROFESSOR FRANCISCO DE MELO JABORANDI,"AV. GOVERNADOR LEONEL BRIZOLA, 198",JANGURUSSU,60866-190,3452-6763 / 3488-3297,3459-5399 / 5450 / 6984,FRANCISCOMJ@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6972,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67fc,113,POINT (-38.52383194382208 -3.8312970172878096),EMTP,6,9,32,7057,315,23077794,ESCOLA MUNICIPAL,TAÍS MARIA BEZERRA NOGUEIRA,"AV. GOVERNADOR LEONEL BRIZOLA, 710",JANGURUSSU,60866-190,3488-3298,3459-5128 / 5449 / 7156,TAISMBN@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7057,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67fd,114,POINT (-38.52004024030075 -3.8240342800657916),CEI,6,9,31,7288,119,23070013,CENTRO DE EDUCAÇÃO INFANTIL,PROFESSORA OLINDINA CARVALHO DE MORAIS,"RUA 05, 581 (CONJUNTO JOÃO PAULO II)",BARROSO,60863-800,3452-4793,3459-5122 / 5506 / 7143,OLINDINACM@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7288,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67fe,115,POINT (-38.519201873830575 -3.8242407646645074),EMTP,6,9,31,7071,326,23233800,ESCOLA MUNICIPAL,SINÓ PINHEIRO,"RUA 14, 151 (CONJUNTO JOÃO PAULO II)",BARROSO,60863-770,3269-1819,NADA CONSTA,SINOP@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7071,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_67ff,116,POINT (-38.50643655268517 -3.8191178115158237),EMTP,6,9,31,7385,196,23324279,ESCOLA MUNICIPAL,PROFESSORA MARIA ANTONÉZIA MEIRELES E SÁ,"RUA CORONEL VIRGÍLIO TÁVORA, 1340",BARROSO,60862-715,3474-3867,3459-5137 / 7179,PMARIAAMS@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7385,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6800,117,POINT (-38.50999263683122 -3.81495915909474),EMTP,6,9,31,6937,141,23078723,ESCOLA MUNICIPAL,OTÁVIO DE FARIAS,"RUA JOÃO FERREIRA, S/N",BARROSO,60862-650,3452-1831 / 3488-3308 /5721,3459-5125 / 5509 / 7151,OTAVIOF@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6937,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6801,118,POINT (-38.530484472706505 -3.828240338851814),EMTP,4,8,20,7320,252,23272694,ESCOLA MUNICIPAL,DELMA HERMÍNIA DA SILVA PEREIRA,"AV. PRESIDENTE COSTA E SILVA, 5606",PASSARÉ,60750-022,3105-3078,3459-5102 / 5521 / 7107,DELMAHSP@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7320,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6802,119,POINT (-38.53325596792403 -3.827391113464778),EMTP,4,8,20,6853,297,23256850,ESCOLA MUNICIPAL,ANDRÉ LUIS,"AV. PRESIDENTE COSTA E SILVA, 5255",PASSARÉ,60862-515,3469-1567,3459-5105 / 5537 / 7113,ANDREL@ESCOLA.SME.FORTALEZA.CE.GOV.BR,6853,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6803,120,POINT (-38.53311909623575 -3.8219440426799327),EMTP,4,8,20,7105,347,23233702,ESCOLA MUNICIPAL,IMACULADA CONCEIÇÃO,"RUA 01, 10 (CONJUNTO JARDIM CASTELÃO)",PASSARÉ,60862-120,3469-9234,3459-5135 / 5438 / 7177,IMACULADAC@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7105,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6804,121,POINT (-38.5222628671742 -3.817427937721873),EMTP,4,8,20,7219,220,23250550,ESCOLA MUNICIPAL,FRANCISCO ANDRADE TEÓFILO GIRÃO,"RUA UNIDOS VENCEREMOS, 2040",PASSARÉ,60860-096,3433-2899,3459-5408 / 5439 / 7009,FRANCISCOATG@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7219,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6805,122,POINT (-38.53746833584592 -3.813726304634247),EMTP,4,8,20,7133,359,23250666,ESCOLA MUNICIPAL,RAIMUNDO DE MOURA MATOS,"AV. DOIS DE MAIO, 1300",PASSARÉ,60867-105,3296-4491,3459-5136 / 7178,RAIMUNDOMM@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7133,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6806,123,POINT (-38.54275166634424 -3.820236131386737),EMTP,4,8,20,7384,195,23325224,ESCOLA MUNICIPAL,PROFESSORA MARIA JOSÉ MACÁRIO COELHO,"RUA BANABUIÚ, 530",PARQUE DOIS IRMÃOS,60861-431,3105-3057 / 3085,3459-5436,PMARIAJMC@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7384,10,0,SME,2022,EPSG: 3198
vw_ParqueEscolarMunicipal.fid--16360be6_1884ec8ee50_6807,124,POINT (-38.5488617552071 -3.8067596457676327),EMTP,4,8,20,7381,194,23324252,ESCOLA MUNICIPAL,INFANTE ROSALINA RODRIGUES,"AV. 02, 700",PARQUE DOIS IRMÃOS,60745-510,NADA CONSTA,3459-6799,IROSALINAR@ESCOLA.SME.FORTALEZA.CE.GOV.BR,7381,10,0,SME,2022,EPSG: 3198
